title,description,label
"[Y7P ADR MB1_SIT_D/H_CPU/GPU]Package Power does not meet SPEC when double roasting in AC Performance/Extreme mode.(FR:2/2units,8/8cycles)","

 Test configuration:

BIOS/EC: SJCN07WW/ SJEC07WW

Image:V08

OS build verision: Win11 24H2 build 26100.4349

Language: EN/CN

Detect by: SFA005_EF_02 FN+Q Mode Test Compatibility Test

Fail scope:

Test units:SKU2-5 SKU3-1

Fail units:SKU2-5 SKU3-1

FR:2/2units,8/8cycles

Observed symptom:

Package Power does not meet SPEC when double roasting in AC Performance/Extreme mode.

Expected behavior:

Package Power can meet SPEC when double roasting in AC Performance/Extreme mode.

How to recover:

stop double roasting

Problem Isolation:

A. Unique to certain system? ->No

B. Unique to a configuration? ->No

C. Unique to OS? ->No

D. Unique to a product? ->No

E. Unique to a current version? ->No

 

  


",2
"[Y570 Fighting BOX ARB-H_FFRT_X2/X4_H_PS]Cpu power always fluctuant when performance double roasting with V09 BIOS(FR:3/4units,3/8cycles）","
 Test condition:

OS: Win11 22H2 build 22621.1992

Preload:V19

BIOS/EC:NDCN08WW/NDCN08WW

Language: EN/CN

Fail scope:

Tested units: : 4units (A7N1625S01.2-21，A7N1625S01-26，A7N1625S02.2-21，A7N1625S02-27)

Failed units: 3units (A7N1625S01.2-21，A7N1625S01-26，A7N1625S02-27)

F/R:3/4 units (A7N1625S01.2-21，1/2cycles，A7N1625S01-26，1/2cycles，A7N1625S02.2-21，0/2cycles，A7N1625S02-27，1/2cycles)

Issue description:

Cpu power always fluctuant when double roasting with performance mode

Expect behaviour:

Cpu power should not fluctuant when double roasting with performance mode

How to recover

DGPU mode PASS

",2
"[Y570 Fighting BOX APH_SIT_X2/X4_D/H_PS]Cpu Power not follow spec and always jump when single roasting CPU with Quiet mode(FR:1/2units,2/4cycles）","
 Test condition:

OS: Win11 22H2 build 22621.1778

Preload:V08

BIOS/EC:NDCN54WW/NDCN054WW

Language: CN/EN

Fail scope:

Tested units: : 2units (A7N1625S03-42,A7N1625S04-41)

Failed units: 2units (A7N1625S03-42)

F/R:2/2 units (A7N1625S03-42 2/2 cycles,A7N1625S04-41 0/2 cycles,)

Issue description:

Cpu Power not follow spec and always jump when single roasting CPU with Quiet mode,please refer to attachment for detail

Expect behaviour:

Cpu Power should follow spec and stable when single roasting CPU with Quiet mode

How to recover

cannot

",2
"[Y580P 16ARX8_V24 BIOS_V20 Preload X6/X4/X2/P0-R H/D_SF] GPU power not stable and not meet Fn+Q SPEC when running GPU single/double roasting.(6/7units,18/28cycles).","

 Test Condition:

Language:EN/CN

BIOS/EC: LPCN24WW/LPEC24WW

Preload:V20

Detect by:

SFA005_EF_02 Fn+Q mode test Compatibility test

Test Result:

Test unit:A5N3225S07-21,A9N3225S01-21,A7N1625S03-15,A7N3225S06-16,A7N1625S02-20,A5N1625S04-15,A9N3225S05-17

Fail unit:A9N3225S01-21,A7N1625S03-15,A7N3225S06-16,A7N1625S02-20,A5N1625S04-15,A9N3225S05-17

F/R:6/7units,18/28cycles

Issue Description:

GPU power not stable and not meet Fn+Q SPEC when running GPU single/double roasting

Expected Behavior:

GPU power need be stable and meet Fn+Q SPEC when running GPU single/double roasting

How to recover:

Cannot recover


",2
"[Y7P ADR_SIT_X4/X6 QS_H/D_SF]GPU TGP can not meet spec during Single Roasting_GPU(F/R:2/2units,10/20cycles)","



 Test condition:

BIOS/EC: RLCN10WW/RLEC10WW

Image: V08

OS build version: Win11 24H2 26100.3194

Language: CHS

AMD UMA driver version:32.0.13032.4

NV driver version:32.0.15.7246

Detect by: SFA005_CF_01 FN+Q Mode Test Basic Function Test

Test tool: GPUMon_v7.2.1,FurMark_1.38.1.0

Fail scope:

Tested unit: 2 units(A9N3225S01-16,A7N3225S04-15)

Failed unit: A9N3225S01-16,A7N3225S04-15

F/R: 2/2 units(A9N3225502-15 fail@ 2/10cycles; A7N1625S03-15 fail@8/10cycles; )

Test Device: None

Fail Device: None

Observed symptom:

GPU TGP can not meet spec during Single Roasting_GPU

Expected behavior:

GPU TGP can meet spec during Single Roasting_GPU

How to recover:

None

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

NO

C. Unique to OS?

No

D. Unique to a product?

No

E. Unique to a current version?

No

Cross Product:

None




",2
"[Y570 Fighting BOX APH_SIT_X2/X4_H/D_PS]Cpu power not meet to Spec when single roasting Cpu with Extreme mode(FR:1/2units,1/4cycles）","
 Test condition:

OS: Win11 22H2 build 22621.1778

Preload:V18

BIOS/EC:NDCN56WW/NDCN056WW

Language: CN/EN

Fail scope:

Tested units: : 2units (A7N1625S03-42,A7N1625S04-41)

Failed units: 1units (A7N1625S04-41)

F/R:1/2 units (A7N1625S03-42 0/2 cycles,A7N1625S04-41 1/2 cycles,)

Issue Description:

Cpu power not meet to Spec when single roasting Cpu with Extreme mode

Expected Behavior:

Cpu power should meet to Spec when single roasting Cpu with Extreme mode

How to recover:

cannot

",2
"[Audit_Y780P-16ARX8H_SIT_X9/X11_D/H_CG]CPU+GPU total power reach to 120w over spec(80w) when run double roast under Quiet mode with 330w adapter connected.(1/1units,2/2cycles)","
 Test configuration:

BIOS/EC: LPCN33WW/ LPEC33WW

Image: V20

Language :CN

OS: 22H2(22621.1265)

Detect by:

CGA030_CF Dynamic Boost2.0 in AC/DC for gaming V4.23.02.1

Fail scope:

Test units:1unit(sku1-22 CN)

Failed units: 1unit(sku1-22 CN)

F/R: 1/1unit,2/2cycles

Observed symptom:

1.CPU+GPU total power reach to 120w over spec(80w) when run double roast under Quiet mode with 330w adapter

2. This issue can be duplicated with 300w adapter

Expected behavior:

CPU+GPU total power will reach to spec 80w when run GPU double roast under Quiet mode with 330w adapter

How to recover:

None

",2
"[Y570 FB3 IRX_SIT_X4_D/H_PS]Gpu power not meet Spec when single roasting Gpu with quiet mode.(FR:2/2units,4/4cycles）","Test condition:

OS: Win11 22H2 (OS Build 22621.2715)

Preload: V03

BIOS/EC:PTCN01WW/PTEC01WW

Test units: 2 units (I7N24FDS01#14 I7N16FDS02-2#10)

Fail units: 2units ( I7N16FDS02-2#10 I7N24FDS01#14)

F/R:2/2units,4/4cycles

Issue description:

Gpu power not meet Spec when single roasting Gpu with quiet mode

Expect behaviour:

Gpu power should meet Spec when single roasting Gpu with quiet mode

How to recover:

cannot",2
"[Y580P 16ARX8_V25 BIOS_V20 Preload X2 D_SF] CPU power is 41W not meet Fn+Q SPEC (55+80)when running the Double roasting under AC balance mode with 230W adapter.(1/7units,1/14cycles).","Test Condition:

Language:EN

BIOS/EC: LPCN25WW/LPEC25WW

Preload:V20

Detect by:

SFA005_EF_02 FN+Q Mode Compability Test

Test Result:

Test unit:A5N3225S07-20,A9N3225S05-16,A7N3225S06-18,A9N3225S01-19,A7N1625S02-20,A7N1625S03-16,A5N1625S04-16

Fail unit:A7N3225S06-18 1/2cycles

F/R:1/7units,1/14cycles

Issue Description:

CPU power is 41W not meet Fn+Q SPEC (55+80)when running the Double roasting under AC balance mode with 230W adapter,Spec is 55+80 but the test result is 41+80

Expected Behavior:

CPU power can meet Fn+Q SPEC (55+80)when running the Double roasting under AC balance mode with 230W adapter

How to recover:

Restart OS",2
"[Y570 FB3 IRX_SIT_X4_D/H_PS]PL1 unstable or always keep PL1 Max value when single/double roasting in Fn+Q mode.(FR:1/2units,4/12cycles）","


 Test condition:

OS: Win11 22H2 (OS Build 22621.2715)

Preload: V04

BIOS/EC:PTCN02WW/PTEC02WW

Test units: 2 units (I7N24FDS01#14 I7N16FDS02-2#10)

Fail units: 1units ( I7N16FDS02-2#10)

F/R:1/2units,4/12cycles

Issue description:

PL1 unstable or always keep PL1 Max value when single/double roasting in Fn+Q mode

Expect behaviour:

PL1 should change to PL1 Min value and stable when single/double roasting in Fn+Q mode

How to recover:

cannot



",2
"[Y780P-16ARX8H_SIT_X9/X11_D/H_SF]CPU power cannot reach to spec 35w when run single and double roasting with 230w/170w/135w/95w/65w adapter connected(2/2units,10/10cycles).","

 Test configuration:

BIOS/EC: LPCN34WW/ LPEC34WW

Image: V18

Language :CN/EN

OS: 22H2(22621.1194)

Detect by:

SFA005_EF_02 FN+Q Mode Test Compatibility test V4.22.12.1

Fail scope:

Test units:2units(A9N3225S01-16 EN , A9N3225S03-18 CN)

Failed units:2units(A9N3225S01-16 EN , A9N3225S03-18 CN)

F/R: 2/2units,10/10cycles

Observed symptom:

CPU power cannot reach to spec 35w when run single and double roasting with 230w/170w/135w/95w/65w adapter connected

Expected behavior:

CPU power should can reach to 35w when run single and double roasting with 230w/170w/135w/95w/65w adapter connected.

How to recover:

Can not recover


",2
"[Y570 Fighting BOX ARB-H_SIT_X2/X4_D/H_PS]GPU power not follow Spec when single roasting GPU with performance mode(FR:4/4units,8/8cycles）","
 Test condition:

OS: Win11 22H2 build 22621.1778

Preload:V07

BIOS/EC:NDCN03WW/NDCN03WW

Language: CN/EN

Fail scope:

Tested units: : 4units (SKU1-26,SKU1.2-21，sku2-27，sku2.2-21)

Failed units: 4units (SKU1-26,SKU1.2-21，sku2-27，sku2.2-21)

F/R:4/4 units (SKU1-26 2/2 cycles,SKU1.2-21 2/2 cycles,sku2-27，2/2 cycles，sku2.2-21, 1/2 cycles)

Issue description:

GPU power not follow Spec when single roasting GPU with performance mode

Expect behaviour:

GPU power should follow Spec when single roasting GPU with performance mode

How to recover:

cannot

",2
"[Y570 Fighting BOX ARB-H_SIT_X2/X4_D/H_PS]System Cpu+GPU total power not meet to Spec when double roasting with Quiet mode(square port 170/135W adapter)(FR:2/2units,4/4cycles）","

 Test condition:

OS: Win11 22H2 build 22621.1778

Preload:V07

BIOS/EC:NDCN04WW/NDCN04WW

Language: CN/EN

Fail scope:

Tested units: : 2units (A7N1625S01.2-21，A7N1625S02-27)

Failed units: 2units (A7N1625S01.2-21，A7N1625S02-27)

F/R:2/2 units (A7N1625S01.2-21. 2/2cycles,A7N1625S02-27, 2/2cycles)

Issue description:

System Cpu+GPU total power not meet to Spec when double roasting with Quiet mode(square port 170/135W)

Expect behaviour:

System Cpu+GPU total power not meet to Spec when double roasting with Quiet mode(square port 170/135W)

How to recover

cannot


",2
"[Y580P 16ARX8_SIT2 _X2/X6_H/D_SF] R9-16C CPU power cannot meet V15 Fn+Q spec when running CPU single roasting under performance mode.(2/2units,4/4cycles)","
 Test Condition:

Language:EN/CHN

BIOS/EC: LPCN28WW/LPEC28WW

Preload:V24

Detect by:

SFA005_EF_02 FN+Q Mode test Compatibility test

Test Result:

Test unit: A9N3225S21-19,A9N1625S22-19

Fail unit:A9N3225S21-19,A9N1625S22-19

F/R:2/2units,4/4cycles

Issue Description:

R9-16C CPU power cannot meet V15 Fn+Q spec when running CPU single roasting under performance mode,R9-16C power SPEC is 105W,test result is only 95w. 

Expected Behavior:

R9-16C CPU power can be meet V15 Fn+Q spec when running CPU single roasting under performance mode

How to recover:

Cannot recover

",2
[Y570 Fighting BOX APH_SIT_X2_D/H_ST] Stress_CPU Single Roast_It will take about 15 minutes to stabilize CPU power during run aida64(FPU) (F/R: 2/2u),"

 Test condition:

OS: Win11 22H2(22621.1778)

Preload:V08

BIOS/EC:NDCN54WW/NDEC54WW

AMD Graphics driver: 31.0.14003.48005

NV Graphics driver:31.0.15.3210

Detect by: CPU单烤

Test units: 2u

Fail units: 3#22-HPDP, 4#10-HPDP

F/R: 2/2u

Issue description:

Stress_CPU Single Roast_It will take about 15 minutes to stabilize CPU power during run aida64(FPU)

Expect behaviour:

前几代都是5分钟左右稳定 (虽然没有spec)

How to recover:

NA


",2
"[Y580P 16ARX8_SIT X6/X4/X2/P0-R_H/D_SF] System can automatic change to single roasting when running double roasting with 135W/170W square and 95W/100W PD adapter with balance mode.(F/R:4/4u,8/8cycles)","

 Test Condition:

Language:EN/CN

BIOS/EC: LPCN19WW/LPEC19WW

Preload:V13

Detect by:

SFA005_EF_02 FN+Q Mode test compatibility test

Test Result:

Test unit:A9N3225S01-19,A7N1625S03-16,A5N3225S07-20,A7N3225S06-17

Fail unit:A9N3225S01-19,A7N1625S03-16,A5N3225S07-20,A7N3225S06-17

F/R:4/4units,8/8cycles

Issue Description:

System can automatic change to single roasting when running double roasting with 135W/170W square and 95W/100W PD adapter with balance mode

Expected Behavior:

System cannot automatic change to single roasting when running double roasting with 135W/170W square and 95W/100W PD adapter with balance mode

How to recover:

Cannot recover


",2
"[Y570 FB3 IRX_SIT_X4_H/D_PS]PL2=145 not meet Spec(119) when single roasting CPU with Balance_AC mode.(FR:2/2units,4/4cycles）","
 Test condition:

OS: Win11 22H2 (OS Build 22621.2715)

Preload: V03

BIOS/EC:PTCN01WW/PTEC01WW

Test units: 2 units ( I7N24FDS01#14 I7N16FDS03-2#1)

Fail units: 2units ( I7N24FDS01#14 I7N16FDS03-2#1)

F/R:2/2units,4/4cycles

Issue description:

PL2=145 not meet Spec(119) when single roasting CPU with Balance_AC mode

Expect behaviour:

PL2 should meet Spec(119) when single roasting CPU with Balance_AC mode

How to recover:

cannot

",2
"[Y780P-16ARX8H_SIT_X9/X11_D/H_CG]CPU TDP can not meet spec when run double roasting on performance mode with 330w adapter connected(2/2units,2/2cycles).","


 Test configuration:

BIOS/EC: LPCN33WW/ LPEC33WW

Image: V17

Language :CN/EN

OS: 22H2(22621.1194)

Detect by:

CGA030_CF Dynamic Boost2.0 in AC/DC for gaming V4.23.02.1

Fail scope:

Test units:2units(A9N3225S01-17 EN,A9N3225S03-17CN)

Failed units: 2units(A9N3225S01-17 EN,A9N3225S03-17CN)

F/R: 2/2units,2/2cycles

Observed symptom:

CPU TDP will down and keep about 71w, can not meet spec(75w) when run double roasting about 40min with performance mode.

Expected behavior:

CPU TDP should meet spec 75w when run double roasting about 40min with performance mode

How to recover:

Can not recover.



",2
"[Y580P 16ARX8_SIT X6_H_US] System can automatic change to single roasting when running the double roasting under performance and AC balance mode.(F/R:2/4u,4/12cycles)","
 Test Condition:

Language:EN

BIOS/EC: LPCN20WW/LPEC20WW

Preload:V14

Detect by:

USA005_EF_04 Game feature test for level3

Test Result:

Test unit:A9N3225S01-18,A7N1625S03-17,A9N3225S05-21,A5N3225S07-21

Fail unit:A9N3225S01-18,A7N1625S03-17

F/R:2/4units,4/12cycles

Issue Description:

System can automatic change to single roasting when running the double roasting,the sen3 temp will reduce to single roasting trip point,DPTC data change to single roasting data.

Expected Behavior:

System cannot change to single roasting when running the double roasting

How to recover:

Cannot recover

",2
"[Y580P/Y780 16ARX8_EVT BOX_X6/X4/X2/P0-R_H/D_SF] GPU/CPU power not meet SPEC when running the single/double roasting with 134W≥X≥95W PD adapter(Battery RSOC＞10%,≤10%).(F/R:4/4units,8/8cycles)","






 Test Condition:

Language:EN/CHN

BIOS/EC: LPCN13WW/LPEC13WW

Preload: V06

Detect by:

SFA005_EF_02 FN+Q mode test Compatibility test

Test Result:

Test unit:780 A7N3225E01-11,A7N1625E02-12, A7N1625E06-16,Y580P A7N3225E01-19

Fail unit:780 A7N3225E01-11,A7N1625E02-12, A7N1625E06-16,Y580P A7N3225E01-19

F/R: 4/4units,8/8cycles

Issue Description:

GPU/CPU power not meet SPEC when running the single/double roasting with 134W≥X≥95W PD adapter,65W/95W/100W/135W PD adapter is also failed.

Expected Behavior:

 GPU/CPU power can meet SPEC when running the single/double roasting with 134W≥X≥95W PD adapter

How to recover:

Cannot recover







",2
"[Y570 Fighting BOX APH_SIT_X2/X4_H/D_PS]Cpu power not meet to Spec when Single roasting CPu with Perfromance/Balance mode(FR:1/2units,2/8cycles）","
 Test condition:

OS: Win11 22H2 build 22621.1778

Preload:V18

BIOS/EC:NDCN56WW/NDCN056WW

Language: CN/EN

Fail scope:

Tested units: : 2units (A7N1625S03-42,A7N1625S04-41)

Failed units: 1units (A7N1625S03-42)

F/R:1/2 units (A7N1625S03-42 2/4 cycles,A7N1625S04-41 0/4 cycles,)

Issue Description:

Cpu power not meet to Spec when Single roasting CPu with Perfromance/Balance mode,Please refer to attachment for detail

Expected Behavior:

Cpu power should meet to Spec when Single roasting CPu with Perfromance/Balance mode

How to recover:

retest cannot duplicate

",2
"[Y570 Fighting BOX ARB-H_SIT_X2/X4_D/H_PS]Gpu power not meet to Fn+Q Spec when double roasting with balance_AC(PPAB off) mode(FR:4/4units,8/8cycles）","
 Test condition:

OS: Win11 22H2 build 22621.1778

Preload:V07

BIOS/EC:NDCN04WW/NDCN04WW

Language: CN/EN

Fail scope:

Tested units: : 4units (A7N1625S01-26,A7N1625S01.2-21，A7N1625S02-27，A7N1625S02-2#21)

Failed units: 4units (A7N1625S01-26,A7N1625S01.2-21，A7N1625S02-27，A7N1625S02-2#21)

F/R:4/4 units (A7N1625S01-26 2/2cycles,A7N1625S01.2-21 2/2cycles,A7N1625S02-27， 2/2cycles，A7N1625S02-2#21, 2/2cycles)

Issue description:

Gpu power not meet to Fn+Q Spec when double roasting with balance_AC(PPAB off) mode,Fn+Q Spec:45+60W,actual test:45+55W

Expect behaviour:

Gpu power should meet to Fn+Q Spec when double roasting with balance_AC(PPAB off) mode

How to recover

cannot

",2
"[Y7P ADR MB1_SIT_H/D_CPU/GPU]GPU Package Power does not meet SPEC when single roasting in AC Quiet  mode.(FR:2/2units,8/8cycles)","
 Test configuration:

BIOS/EC: SJCN04WW/ SJEC04WW

Image:V03

OS build verision: Win11 24H2 build 26100.4061

Language: EN/CHS

Detect by: SFA005_EF_02 FN+Q Mode Test Compatibility Test

Fail scope:

Test units:SKU2-5 SKU3-1

Fail units:SKU2-5 SKU3-1

FR:2/2units,8/8cycles

Observed symptom:

GPU Package Power does not meet SPEC when single roasting in AC Quiet mode.

Expected behavior:

GPU Package Power can meet SPEC when single roasting in AC Quiet mode.

How to recover:

stop single roasting

Problem Isolation:

A. Unique to certain system? ->No

B. Unique to a configuration? ->No

C. Unique to OS? ->No

D. Unique to a product? ->No

E. Unique to a current version? ->No

 

",2
[Y7P ADR_Pre-SIT_ES_H_Stress]Stress_Single Roasting(Prime95)_The CPU power can not meet spec(R7 SPEC 80W)(F/R:1/1 unit),"
 Test configuration:

OS: 26100.2605

Language: CHS

BIOS/EC: RLCN09WW/RLEC09WW

Preload: V06

Test Result:

Test unit:SKU3#2

Failed unit:SKU3#2(77.4W)

F/R:1/1 unit

Observed symptom:

Stress_Single Roasting(Prime95)_The CPU power can not meet spec(R7 SPEC 80W)

Error code/ message: None.

Expected behavior: Can meet spec 80W

How to recover: NA

Problem Isolation:

A. Unique to certain system? No

B. Unique to a configuration? No

C. Unique to OS? No

D. Unique to a product? No

E. Unique to a current version? No

Cross Product:

None

",2
"[Y570 Fighting BOX ARB-H_FFRT_X2/X4_H_PS]Sometimes STAPM limit value from 80 change to 45 When single roasting CPU with Custome performance mode(FR:1/2units,2/10cycles）","
 Test condition:

OS: Win11 22H2 build 22621.1992

Preload:V19

BIOS/EC:NDCN08WW/NDCN08WW

Language: EN/CN

Fail scope:

Tested units: : 2units (A7N1625S01.2-21，A7N1625S02.2-21)

Failed units: 1units (A7N1625S01.2-21)

F/R:1/2 units (A7N1625S01.2-21. 2/10cycles,A7N1625S02.2-21, 0/5cycles)

Issue description:

Gpu sensor temperature about 52&deg;，STAPM limit value from 80 change to 45 When single roasting CPU with Custome performance mode， Cpu power always keep about 85W and Cpu temperature always 100&deg;，please refer to attachment for detail

Expect behaviour:

When Gpu sensor temperature about 52&deg;，STAPM limit value should keep 80 When single roasting CPU with Custome performance mode

How to recover

cannot

",2
